Internal id,first_name,last_name,full_name,email,phone,City,address,Longitude,Latitude,Annual revenues,Profession,Employer,Employer Reg number,Role,Street Reference,Street nr,Nationality
26-9603484,Dud,Worboy,Dud Worboy,dworboyh5@unicef.org,195-843-7587,Kendall,"101 Southwest 116th Lane, Kendall, Florida",-80.37834,25.65999,74177.18,Structural Analysis Engineer,,,Non-client,3935,101,United States
38-0587617,Alfons,Hastwall,Alfons Hastwall,ahastwallh6@acquirethisname.com,557-961-8354,Pinecrest,"1556 Southwest 132nd Terrace, Pinecrest, Florida",-80.28533,25.64845,152836.8,Web Developer IV,,,Non-client,5930,1556,United States
80-9523070,Edward,Bullingham,Edward Bullingham,ebullinghamh7@dot.gov,730-599-4719,Fort Lauderdale,"903 Northeast 32nd Avenue, Fort Lauderdale, Florida",-80.10339,26.16522,100010.31,Senior Quality Engineer,,,Non-client,2429,903,United States
81-7671330,Lombard,Spencock,Lombard Spencock,lspencockh8@scientificamerican.com,503-313-2255,Pinecrest,"257 Southwest 114th Terrace, Pinecrest, Florida",-80.31010,25.66429,354819.01,Staff Accountant II,,,Non-client,5889,257,United States
47-1588691,Gage,Hackelton,Gage Hackelton,ghackeltonh9@spiegel.de,286-142-4805,Kendall,"1248 Southwest 103rd Avenue Road, Kendall, Florida",-80.36343,25.67964,167150.32,Marketing Assistant,,,Non-client,3807,1248,United States
79-6108981,Vite,Blabie,Vite Blabie,vblabieha@ucoz.ru,146-425-2419,Fort Lauderdale,"200 Northeast 62nd Street, Fort Lauderdale, Florida",-80.13264,26.20356,317477.25,Systems Administrator III,,,Non-client,2500,200,United States
80-3285968,Cooper,Bernardeau,Cooper Bernardeau,cbernardeauhb@sitemeter.com,105-694-9358,Pinecrest,"523 Southwest 74th Court, Pinecrest, Florida",-80.31581,25.67049,391701.65,Pharmacist,,,Non-client,6004,523,China
08-2442473,Ambrosi,Dawks,Ambrosi Dawks,adawkshc@qq.com,353-301-1419,Edgewater,"527 Edgewater Lakes Boulevard, Edgewater, Florida",-80.87829,28.92861,27720.07,Junior Executive,,,Non-client,1971,527,United States
07-5264864,Thoma,Ruppelin,Thoma Ruppelin,truppelinhd@theguardian.com,731-663-8697,Fort Lauderdale,"942 Northwest 14th Street, Fort Lauderdale, Florida",-80.15537,26.14343,415820.91,Business Systems Development Analyst,,,Non-client,2550,942,France
63-8605415,Devy,Sherland,Devy Sherland,dsherlandhe@cdbaby.com,576-921-8041,Pompano Beach,"1066 Southwest 4th Terrace, Pompano Beach, Florida",-80.12931,26.21432,303296.93,Sales Associate,,,Non-client,6644,1066,France
14-1131653,Sunny,Stelli,Sunny Stelli,sstellihf@flavors.me,843-255-6031,Deerfield Beach,"115 Northwest 11th Avenue, Deerfield Beach, Florida",-80.13883,26.29131,439598.94,Physical Therapy Assistant,,,Non-client,622,115,United States
31-8875261,Olag,Mirfield,Olag Mirfield,omirfieldhg@rambler.ru,365-987-6831,Miami,"1914 Southwest 10th Avenue, Miami, Florida",-80.21130,25.76117,223779.08,Analog Circuit Design manager,,,Non-client,4913,1914,United States
68-9390015,Courtney,Fanstone,Courtney Fanstone,cfanstonehh@answers.com,339-667-9721,Homestead,"345 SE 22nd Terrace, Homestead, Florida",-80.44487,25.46867,119515.77,Environmental Tech,,,Non-client,3415,345,China
59-1135987,Fran,Metcalfe,Fran Metcalfe,fmetcalfehi@merriam-webster.com,982-470-3920,Pinecrest,"539 Southwest 57th Court, Pinecrest, Florida",-80.28485,25.66711,77663.46,Geological Engineer,,,Non-client,5946,539,United States
89-4215558,Chan,Tims,Chan Tims,ctimshj@jugem.jp,747-131-2024,Fort Lauderdale,"832 River Reach Drive, Fort Lauderdale, Florida",-80.15548,26.10933,86615.31,Financial Advisor,,,Non-client,2785,832,China
04-5436581,Lindy,Dillingston,Lindy Dillingston,ldillingstonhk@mayoclinic.com,465-762-5285,Fort Lauderdale,"1809 Northwest 21st Terrace, Fort Lauderdale, Florida",-80.17068,26.12905,43114.95,Research Nurse,,,Non-client,2599,1809,United States
73-4630789,Inness,Kermode,Inness Kermode,ikermodehl@discovery.com,755-306-0912,Edgewater,"1447 West Knapp Avenue, Edgewater, Florida",-80.91514,29.00247,246527.06,Senior Developer,,,Non-client,2135,1447,North Korea
21-4142921,Minor,Mowsdale,Minor Mowsdale,mmowsdalehm@fda.gov,457-990-7666,Miami,"881 Southwest 18th Road, Miami, Florida",-80.20271,25.76299,402900.24,Account Coordinator,,,Non-client,4946,881,France
58-4006451,Archy,Buten,Archy Buten,abutenhn@dmoz.org,446-569-7366,Cutler Bay,"567 Southwest 88th Place, Cutler Bay, Florida",-80.33528,25.56896,392780.84,Financial Advisor,,,Non-client,286,567,United States
00-7768862,Egor,McCoughan,Egor McCoughan,emccoughanho@examiner.com,395-819-3896,Miami,"1323 Northwest 4th Court, Miami, Florida",-80.20201,25.77946,39023.58,Electrical Engineer,,,Non-client,4734,1323,United States
58-4146452,Paddy,Caverhill,Paddy Caverhill,pcaverhillhp@google.co.uk,109-163-1368,Edgewater,"1466 East Turgot Avenue, Edgewater, Florida",-80.89996,28.98246,317105.95,Analog Circuit Design manager,,,Non-client,1967,1466,United States
32-4538359,Even,Goodliffe,Even Goodliffe,egoodliffehq@statcounter.com,500-514-8848,Kendall,"632 Southwest 114th Street, Kendall, Florida",-80.34498,25.66393,328094.24,Safety Technician III,,,Non-client,3918,632,United States
00-8080253,Nicola,Garrioch,Nicola Garrioch,ngarriochhr@nydailynews.com,518-667-1178,Miami,"526 Southwest 30th Avenue, Miami, Florida",-80.24292,25.76418,78874.75,Research Assistant II,,,Non-client,5010,526,United States
69-2445302,Ravi,Barrasse,Ravi Barrasse,rbarrassehs@51.la,833-808-2345,Miami Gardens,"1441 Northwest 3rd Place, Miami Gardens, Florida",-80.20935,25.95799,245525.8,Registered Nurse,,,Non-client,5513,1441,United States
85-6026236,Drake,Abram,Drake Abram,dabramht@bing.com,386-227-5506,Fort Lauderdale,"194 Southeast 12th Way, Fort Lauderdale, Florida",-80.13045,26.10727,147406.27,Staff Scientist,,,Non-client,2837,194,United States
84-3941879,Ignaz,Timms,Ignaz Timms,itimmshu@google.nl,456-912-0353,Miami,"429 Northeast 7th Court, Miami, Florida",-80.18107,25.84417,126096.38,Staff Accountant II,,,Non-client,4558,429,North Korea
93-9215732,Mort,Gibbetts,Mort Gibbetts,mgibbettshv@opensource.org,775-575-2498,Pinecrest,"1025 Southwest 125th Terrace, Pinecrest, Florida",-80.30344,25.65465,205515.18,Software Test Engineer II,,,Non-client,5915,1025,United States
22-6911521,Gardiner,Thresh,Gardiner Thresh,gthreshhw@constantcontact.com,523-396-6504,Fort Lauderdale,"66 West Oak Park Access Road, Fort Lauderdale, Florida",-80.10489,26.16726,70554.71,Librarian,,,Non-client,3098,66,United States
71-2751915,Gregor,Cringle,Gregor Cringle,gcringlehx@blogger.com,131-847-0443,Deerfield Beach,"1829 Southwest 5th Street, Deerfield Beach, Florida",-80.10498,26.31152,401489.29,Analog Circuit Design manager,,,Non-client,989,1829,North Korea
94-9205899,Pall,Billham,Pall Billham,pbillhamhy@mtv.com,680-879-8762,Pinecrest,"1851 Palmetto Court, Pinecrest, Florida",-80.31962,25.65634,390941.78,Compensation Analyst,,,Non-client,5850,1851,United States
75-1195076,Nikolai,Goodie,Nikolai Goodie,ngoodiehz@stumbleupon.com,710-167-1543,Pompano Beach,"1981 Northwest 5th Street, Pompano Beach, Florida",-80.15483,26.23622,276978.41,Junior Executive,,,Non-client,6461,1981,United States
83-3193396,Darb,Hassur,Darb Hassur,dhassuri0@artisteer.com,713-618-9737,Pompano Beach,"394 Southeast 2nd Avenue, Pompano Beach, Florida",-80.12074,26.22304,318294.87,Senior Editor,,,Non-client,6559,394,Russia
26-9769953,Jeremy,Dyball,Jeremy Dyball,jdyballi1@technorati.com,689-457-4207,Homestead,"247 Speedway Boulevard, Homestead, Florida",-80.42472,25.45165,284068.91,Financial Advisor,,,Non-client,3727,247,United States
35-5110018,Les,Josephy,Les Josephy,ljosephyi2@example.com,540-806-9522,Delray Beach,"197 Venetian Drive, Delray Beach, Florida",-80.06214,26.45852,392831.27,VP Accounting,,,Non-client,1844,197,United States
42-9982508,Pennie,McDarmid,Pennie McDarmid,pmcdarmidi3@homestead.com,263-648-4347,Miami,"1375 South 26th Road, Miami, Florida",-80.20474,25.75144,290943.94,Librarian,,,Non-client,4884,1375,United States
90-2345223,Bryn,Elstone,Bryn Elstone,belstonei4@canalblog.com,917-300-2499,Fort Lauderdale,"966 NW 21st Terrace, Fort Lauderdale, Florida",-80.17048,26.12253,197609.01,Help Desk Technician,,,Non-client,2759,966,China
69-7653086,Britt,MacEntee,Britt MacEntee,bmacenteei5@blogtalkradio.com,842-374-9400,Miami Gardens,"1436 Northwest 207th Terrace, Miami Gardens, Florida",-80.26391,25.96474,183222.83,Director of Sales,,,Non-client,5412,1436,United States
34-0918398,Andrew,Dobrowolski,Andrew Dobrowolski,adobrowolskii6@ftc.gov,288-889-9094,Delray Beach,"1264 Lincoln Road, Delray Beach, Florida",-80.12104,26.45442,186055.63,Marketing Manager,,,Non-client,1404,1264,Russia
57-7716970,Garik,Soper,Garik Soper,gsoperi7@nsw.gov.au,976-473-5436,Miami,"1166 Northwest 25th Street, Miami, Florida",-80.20721,25.80078,236614.67,Technical Writer,,,Non-client,4659,1166,United States
86-5708214,Hazlett,Rookes,Hazlett Rookes,hrookesi8@nps.gov,405-152-7986,Miami,"596 Espanola Drive, Miami, Florida",-80.22370,25.74295,448221.13,Data Coordiator,,,Non-client,4337,596,China
64-3202454,Alford,Ziem,Alford Ziem,aziemi9@people.com.cn,215-560-9920,Pompano Beach,"839 Northeast 16th Street, Pompano Beach, Florida",-80.11905,26.24972,138601.51,Executive Secretary,,,Non-client,6184,839,United States
55-2785437,Sherm,Zelley,Sherm Zelley,szelleyia@biglobe.ne.jp,410-864-4381,Miami,"1102 Northwest 79th Street, Miami, Florida",-80.20098,25.84732,423816.7,Recruiting Manager,,,Non-client,4806,1102,Russia
67-5611311,Vassily,Dulake,Vassily Dulake,vdulakeib@uol.com.br,937-516-7470,Kendall,"521 Southwest 101 Terrace, Kendall, Florida",-80.35082,25.67552,295619.32,Statistician I,,,Non-client,3788,521,United States
52-6038366,Davey,Gethouse,Davey Gethouse,dgethouseic@hhs.gov,167-493-5282,Deerfield Beach,"939 Southeast 7th Street, Deerfield Beach, Florida",-80.09292,26.30844,305187.95,Registered Nurse,,,Non-client,870,939,United States
34-8293120,Denis,Sidebottom,Denis Sidebottom,dsidebottomid@booking.com,821-666-8562,Fort Lauderdale,"755 Southeast 14th Place, Fort Lauderdale, Florida",-80.13158,26.10369,368788.59,Electrical Engineer,,,Non-client,2843,755,United States
40-0994019,Buddie,Whartonby,Buddie Whartonby,bwhartonbyie@lycos.com,869-398-8906,Deerfield Beach,"525 Northwest 41st Avenue, Deerfield Beach, Florida",-80.15986,26.32158,171972.03,Analog Circuit Design manager,,,Non-client,687,525,France
75-4466406,Wynn,Visco,Wynn Visco,wviscoif@xrea.com,561-139-2756,Cutler Bay,"1093 Southwest 193rd Terrace, Cutler Bay, Florida",-80.33320,25.58729,337449.86,Associate Professor,,,Non-client,134,1093,United States
51-0598505,Simeon,Poter,Simeon Poter,spoterig@ebay.com,293-953-6346,Miami,"1899 Northeast 77th Street, Miami, Florida",-80.18808,25.84573,238614.22,Product Engineer,,,Non-client,4549,1899,North Korea
61-9837458,Jerrome,Christopherson,Jerrome Christopherson,jchristophersonih@ftc.gov,575-467-4247,Homestead,"1600 Northeast 42nd Circle, Homestead, Florida",-80.41415,25.49034,106950.24,VP Marketing,,,Non-client,3303,1600,United States
04-5098709,Jerry,Mounch,Jerry Mounch,jmounchii@webs.com,615-172-2922,Delray Beach,"698 Southwest 22nd Circle, Delray Beach, Florida",-80.09838,26.42594,142251.97,Social Worker,,,Non-client,1772,698,United States
25-0547161,Dannie,Seden,Dannie Seden,dsedenij@virginia.edu,415-697-0933,Miami,"79 Raynolds Avenue, Miami, Florida",-80.26036,25.72086,5059.7,Product Engineer,,,Non-client,4859,79,North Korea
80-2824187,James,Bundock,James Bundock,jbundockik@gnu.org,259-522-2825,Fort Lauderdale,"299 Northeast 32nd Street, Fort Lauderdale, Florida",-80.10518,26.16854,194545.07,Quality Engineer,,,Non-client,2431,299,United States
06-1554233,Sutton,Mabbett,Sutton Mabbett,smabbettil@networkadvertising.org,593-538-2164,Kendall,"845 Southwest 73rd Court, Kendall, Florida",-80.31418,25.68769,414168.86,Actuary,,,Non-client,4058,845,United States
18-8885655,Josh,Daggett,Josh Daggett,jdaggettim@digg.com,878-888-9434,Palmetto Bay,"515 Southwest 79th Avenue, Palmetto Bay, Florida",-80.32132,25.62944,72032.38,Programmer I,,,Non-client,5765,515,France
20-2459037,Pasquale,Asp,Pasquale Asp,paspin@clickbank.net,468-938-2675,Miami,"259 Center Street, Miami, Florida",-80.23871,25.73550,306411.22,Marketing Manager,,,Non-client,4296,259,Russia
51-4112930,Chandler,Mullally,Chandler Mullally,cmullallyio@ed.gov,529-321-4111,Homestead,"262 Northeast 31st Terrace, Homestead, Florida",-80.43014,25.47291,62234.62,Accounting Assistant III,,,Non-client,3267,262,United States
20-1019431,Shay,Everall,Shay Everall,severallip@fastcompany.com,827-502-7377,Miami Gardens,"743 Northwest 30th Court, Miami Gardens, Florida",-80.25062,25.91422,57066.21,Systems Administrator II,,,Non-client,5477,743,United States
61-4462568,Thornie,McQuillen,Thornie McQuillen,tmcquilleniq@amazon.co.uk,325-486-7118,Homestead,"691 SE 24th Road, Homestead, Florida",-80.43997,25.45419,382939.83,Registered Nurse,,,Non-client,3419,691,United States
80-6111188,Roldan,Dutton,Roldan Dutton,rduttonir@infoseek.co.jp,711-730-0516,Pinecrest,"1889 Southwest 75th Place, Pinecrest, Florida",-80.31767,25.67631,437353,Technical Writer,,,Non-client,6010,1889,North Korea
28-6277598,Kelvin,Pain,Kelvin Pain,kpainis@facebook.com,502-320-3811,Deerfield Beach,"645 Southwest 34th Terrace, Deerfield Beach, Florida",-80.15078,26.31290,155074,Web Designer I,,,Non-client,964,645,United States
35-3149356,Eben,Domenget,Eben Domenget,edomengetit@rediff.com,663-941-1308,Deerfield Beach,"578 Upminster I, Deerfield Beach, Florida",-80.12818,26.31184,36426.95,Systems Administrator IV,,,Non-client,1024,578,United States
26-4954970,Derby,Ashby,Derby Ashby,dashbyiu@example.com,832-438-1416,Homestead,"1474 Speedway Boulevard, Homestead, Florida",-80.42472,25.45165,313959.18,Analog Circuit Design manager,,,Non-client,3727,1474,United States
25-9001028,Papageno,Netherclift,Papageno Netherclift,pnethercliftiv@mashable.com,789-132-3331,Palmetto Bay,"1364 Southwest 77th Court, Palmetto Bay, Florida",-80.31828,25.62215,326774.6,Chief Design Engineer,,,Non-client,5759,1364,North Korea
91-2042296,Rafaello,Panswick,Rafaello Panswick,rpanswickiw@businessweek.com,906-149-2258,Pinecrest,"479 Southwest 60th Avenue, Pinecrest, Florida",-80.29031,25.67082,35069.48,Technical Writer,,,Non-client,5957,479,United States
92-6770207,Hervey,McNalley,Hervey McNalley,hmcnalleyix@yelp.com,518-241-4463,Miami Gardens,"1112 Northwest 10th Road, Miami Gardens, Florida",-80.21878,25.94564,345515.27,Executive Secretary,,,Non-client,5206,1112,United States
03-2452536,Elliott,Deverill,Elliott Deverill,edeverilliy@tripadvisor.com,146-174-9858,Delray Beach,"738 Admirals Way, Delray Beach, Florida",-80.06642,26.42178,305913.59,Senior Cost Accountant,,,Non-client,1071,738,North Korea
15-2234077,Lawrence,Bollen,Lawrence Bollen,lbolleniz@wix.com,912-874-5625,Delray Beach,"1894 Benjamin Avenue, Delray Beach, Florida",-80.07973,26.44089,116766.21,Assistant Media Planner,,,Non-client,1118,1894,China
03-7474312,Terri,Ayre,Terri Ayre,tayrej0@unblog.fr,290-816-7375,Homestead,"1904 Northeast 39th Terrace, Homestead, Florida",-80.41906,25.48812,446167.88,Programmer Analyst III,,,Non-client,3286,1904,United States
49-6555417,Byrom,Blowing,Byrom Blowing,bblowingj1@tinypic.com,661-838-5483,Pompano Beach,"123 Northeast 17th Court, Pompano Beach, Florida",-80.12153,26.25271,53697.2,Account Coordinator,,,Non-client,6189,123,France
03-4938419,Georges,Lambard,Georges Lambard,glambardj2@earthlink.net,982-242-9503,Miami,"830 Northwest 29th Avenue, Miami, Florida",-80.24227,25.80901,352860.8,Database Administrator IV,,,Non-client,4669,830,United States
94-0537534,Grove,Coners,Grove Coners,gconersj3@ovh.net,365-253-3729,Miami Gardens,"105 Northwest 207th Terrace, Miami Gardens, Florida",-80.25301,25.96472,296763.63,Teacher,,,Non-client,5411,105,United States
44-1389552,Willard,Boice,Willard Boice,wboicej4@berkeley.edu,766-202-0178,Miami Gardens,"1322 Northwest 197th Terrace, Miami Gardens, Florida",-80.24917,25.95407,282827.6,Engineer I,,,Non-client,5369,1322,China
64-2218073,Jock,Avrahamoff,Jock Avrahamoff,javrahamoffj5@techcrunch.com,951-616-1976,Miami,"520 Northwest Flagler Terrace, Miami, Florida",-80.27273,25.77217,369710.98,Web Developer I,,,Non-client,4820,520,United States
02-7171309,Fletcher,Castanares,Fletcher Castanares,fcastanaresj6@uol.com.br,695-181-9381,Miami,"1998 Southwest 30th Court, Miami, Florida",-80.24253,25.73645,316434.63,Payment Adjustment Coordinator,,,Non-client,5012,1998,United States
16-8054742,Duncan,Vicar,Duncan Vicar,dvicarj7@desdev.cn,546-203-8139,Kendall,"1415 Southwest 116th Avenue, Kendall, Florida",-80.38247,25.66570,214492.92,Health Coach II,,,Non-client,3932,1415,North Korea
16-9960766,Alfred,Paydon,Alfred Paydon,apaydonj8@fastcompany.com,828-595-0932,Delray Beach,"1653 Northeast 12th Street, Delray Beach, Florida",-80.07065,26.47739,295733.96,Civil Engineer,,,Non-client,1463,1653,United States
89-6048695,Gerrard,Hucke,Gerrard Hucke,ghuckej9@google.co.uk,620-691-3488,Fort Lauderdale,"359 Northwest 23rd Terrace, Fort Lauderdale, Florida",-80.17207,26.13834,307143.9,Desktop Support Technician,,,Non-client,2612,359,Russia
31-6609801,Osbourn,Goulston,Osbourn Goulston,ogoulstonja@netlog.com,451-720-6876,Deerfield Beach,"1481 Southwest 44th Terrace, Deerfield Beach, Florida",-80.16414,26.29989,283578.75,Environmental Tech,,,Non-client,977,1481,Russia
19-5965728,Artie,Beekmann,Artie Beekmann,abeekmannjb@tripadvisor.com,453-245-7724,Homestead,"328 Northeast 30th Avenue, Homestead, Florida",-80.43252,25.47278,317532.72,Software Engineer II,,,Non-client,3263,328,North Korea
90-2082014,Dillon,Veryard,Dillon Veryard,dveryardjc@reference.com,522-395-7339,Delray Beach,"1436 West Drive, Delray Beach, Florida",-80.10113,26.45113,322484.31,Research Associate,,,Non-client,1864,1436,North Korea
92-1809988,Natty,Lardeur,Natty Lardeur,nlardeurjd@blogspot.com,812-962-6907,Homestead,"1279 Southeast 13th Circle, Homestead, Florida",-80.45797,25.46347,130634.61,Nurse Practicioner,,,Non-client,3484,1279,Russia
60-2873323,Ramsay,Forrest,Ramsay Forrest,rforrestje@hexun.com,759-536-9860,Palmetto Bay,"435 Southwest 78th Place, Palmetto Bay, Florida",-80.32006,25.62271,202850.13,Editor,,,Non-client,5763,435,United States
81-8960987,Berkeley,Ruggier,Berkeley Ruggier,bruggierjf@wordpress.org,296-262-9215,Miami Gardens,"1374 Northwest 19th Court, Miami Gardens, Florida",-80.23380,25.92442,349899.87,Senior Financial Analyst,,,Client,5382,1374,United States
22-1589075,Montague,McNae,Montague McNae,mmcnaejg@soundcloud.com,168-750-6200,Fort Lauderdale,"305 Flamingo Drive, Fort Lauderdale, Florida",-80.11493,26.11425,373557.15,Project Manager,,,Client,2240,305,United States
75-7880267,Humphrey,Westnedge,Humphrey Westnedge,hwestnedgejh@yahoo.com,543-102-4672,Edgewater,"378 Sutton Place, Edgewater, Florida",-80.90473,28.98865,63887.87,Graphic Designer,,,Client,2117,378,France
96-7488228,Cosme,Borres,Cosme Borres,cborresji@addthis.com,407-562-7350,Miami,"1722 Southwest 18th Court, Miami, Florida",-80.22613,25.77121,309267.79,Account Representative I,,,Client,4944,1722,United States
04-6446139,Luther,Ranyard,Luther Ranyard,lranyardjj@photobucket.com,424-871-6284,Deerfield Beach,"320 Northeast 47th Drive, Deerfield Beach, Florida",-80.11534,26.28968,406917.83,Senior Quality Engineer,,,Client,572,320,United States
01-3713218,Germayne,Minocchi,Germayne Minocchi,gminocchijk@about.me,962-694-0899,Fort Lauderdale,"849 Northwest 33rd Avenue, Fort Lauderdale, Florida",-80.19241,26.20534,88366.27,Help Desk Technician,,,Client,2664,849,North Korea
